S.No,Hour,Car No.,Team,Drivers,Car,Category,Tyres  ,Laps,Total Time,Pitstops,Best Lap Number,Best LapTime,Best Lap Kph,Status
893,15,38,Hertz Team JOTA,A. DA COSTA / W. STEVENS / Y. YE,Porsche 963,HYPERCAR,M,186,15:03:47,18,56,03:29.0,234.7,Running 
894,15,57,Kessel Racing,T. KIMURA / S. HUFFAKER / D. SERRA,Ferrari 488 GTE Evo,LMGTE Am,M,184,15:01:22,15,8,03:52.5,211,Running 
895,15,24,Hendrick Motorsports,J. JOHNSON / M. ROCKENFELLER / J. BUTTON,Chevrolet Camaro ZL1,INNOVATIVE CAR,G,184,15:03:09,17,120,03:50.9,212.4,Running 
896,15,54,AF Corse,T. FLOHR / F. CASTELLACCI / D. RIGON,Ferrari 488 GTE Evo,LMGTE Am,M,184,15:03:10,15,8,03:52.1,211.3,Running 
897,15,86,GR Racing,M. WAINWRIGHT / B. BARKER / R. PERA,Porsche 911 RSR - 19,LMGTE Am,M,184,15:03:11,15,184,03:51.7,211.7,Running 
898,15,25,ORT by TF,A. AL HARTHY / M. DINAN / C. EASTWOOD,Aston Martin Vantage AMR,LMGTE Am,M,184,15:03:27,16,29,03:52.8,210.7,Running 
899,15,56,Project 1 - AO,P. HYETT / G. JEANNETTE / M. CAIROLI,Porsche 911 RSR - 19,LMGTE Am,M,184,15:03:39,14,11,03:51.4,211.9,Running 
900,15,37,COOL Racing,N. LAPIERRE / A. COIGNY / M. JAKOBSEN,Oreca 07 - Gibson,LMP2,G,184,15:03:59,23,54,03:39.0,224,Running 
901,15,85,Iron Dames,S. BOVY / M. GATTING / R. FREY,Porsche 911 RSR - 19,LMGTE Am,M,184,15:04:05,14,10,03:54.9,208.9,Running 
902,15,80,AF Corse,F. PERRODO / B. BARNICOAT / N. NATO,Oreca 07 - Gibson,LMP2,G,183,14:31:45,18,149,03:39.8,223.2,Running 
903,15,33,Corvette Racing,N. CATSBURG / B. KEATING / N. VARRONE,Chevrolet Corvette C8.R,LMGTE Am,M,183,15:00:44,14,8,03:51.3,212.1,Running 
904,15,911,Proton Competition,M. FASSBENDER / M. RUMP / R. LIETZ,Porsche 911 RSR - 19,LMGTE Am,M,183,15:02:46,15,16,03:53.1,210.5,Running 
905,15,9,Prema Racing,B. VISCAAL / J. CORREA / F. UGRAN,Oreca 07 - Gibson,LMP2,G,183,15:03:16,19,10,03:37.8,225.2,Running 
906,15,311,Action Express Racing,L. DERANI / A. SIMS / J. AITKEN,Cadillac V-Series.R,HYPERCAR,M,183,15:03:46,17,54,03:30.6,232.9,Running 
907,15,98,Northwest AMR,I. JAMES / D. MANCINELLI / A. RIBERAS,Aston Martin Vantage AMR,LMGTE Am,M,183,15:04:22,15,138,03:54.5,209.2,Running 
908,15,100,Walkenhorst Motorsport,C. HULL / A. HARYANTO / J. SEGAL,Ferrari 488 GTE Evo,LMGTE Am,M,181,15:01:20,14,11,03:54.7,209,Running 
909,15,74,Kessel Racing,K. COZZOLINO / Y. TSUJIKO / N. YOKOMIZO,Ferrari 488 GTE Evo,LMGTE Am,M,180,15:04:25,16,180,03:54.5,209.2,Running 
910,15,43,DKR Engineering,T. VAN ROMPUY / U. DE WILDE / M. MARTIN,Oreca 07 - Gibson,LMP2,G,178,15:02:54,19,13,03:38.4,224.6,Running 
911,15,39,Graff Racing,R. LACORTE / G. VAN DER GARDE / P. PILET,Oreca 07 - Gibson,LMP2,G,175,15:03:18,19,151,03:38.6,224.4,Running 
912,15,88,Proton Competition,H. TINCKNELL / D. YOUNT / J. RIED,Porsche 911 RSR - 19,LMGTE Am,M,170,13:57:05,13,147,03:51.8,211.6,Running 
913,15,777,D'Station Racing,S. HOSHINO / C. STEVENSON / T. FUJII,Aston Martin Vantage AMR,LMGTE Am,M,163,13:41:59,14,149,03:54.7,209,Running 
914,15,4,Floyd Vanwall Racing Team,T. DILLMANN / E. GUERRIERI / T. VAUTIER,Vanwall Vandervell 680,HYPERCAR,M,163,15:02:44,19,125,03:32.6,230.7,Running 
915,15,47,COOL Racing,DE GÉRUS / V. LOMKO / S. PAGENAUD,Oreca 07 - Gibson,LMP2,G,158,12:41:04,16,10,03:37.3,225.7,Running 
916,15,32,Inter Europol Competition,M. KVAMME / J. MAGNUSSEN / A. FJORDBACH,Oreca 07 - Gibson,LMP2,G,117,11:07:56,15,57,03:39.4,223.6,Running 
917,15,77,Dempsey - Proton Racing,C. RIED / M. PEDERSEN / J. ANDLAUER,Porsche 911 RSR - 19,LMGTE Am,M,118,10:31:04,14,89,03:55.1,208.7,Retired
918,15,63,Prema Racing,D. PIN / D. KVYAT / M. BORTOLOTTI,Oreca 07 - Gibson,LMP2,G,113,09:35:29,11,65,03:39.3,223.7,Retired
919,15,7,Toyota Gazoo Racing,M. CONWAY / K. KOBAYASHI / J. LOPEZ,Toyota GR010 HYBRID,HYPERCAR,M,103,07:58:44,10,12,03:30.0,233.6,Retired
920,15,66,JMW Motorsport,T. NEUBAUER / L. PRETTE / G. PETROBELLI,Ferrari 488 GTE Evo,LMGTE Am,M,89,07:58:43,8,8,03:53.1,210.5,Retired
921,15,923,Racing Team Turkey,S. YOLUC / T. GAMBLE / D. VANTHOOR,Oreca 07 - Gibson,LMP2,G,87,07:50:02,10,9,03:37.6,225.4,Retired
922,15,75,Porsche Penske Motorsport,F. NASR / M. JAMINET / N. TANDY,Porsche 963,HYPERCAR,M,84,06:44:44,7,12,03:29.9,233.7,Retired
923,15,72,TF Sport,A. ROBIN / M. ROBIN / V. HASSE-CLOT,Aston Martin Vantage AMR,LMGTE Am,M,58,05:15:31,5,14,03:55.0,208.7,Retired
924,15,83,Richard Mille AF Corse,L. PEREZ COMPANC / A. ROVERA / L. WADOUX,Ferrari 488 GTE Evo,LMGTE Am,M,33,02:46:33,3,8,03:52.5,211,Retired
925,15,60,Iron Lynx,C. SCHIAVONI / M. CRESSONI / A. PICARIELLO,Porsche 911 RSR - 19,LMGTE Am,M,28,02:20:55,2,8,03:51.4,212,Retired
926,15,16,Proton Competition,R. HARDWICK / Z. ROBICHON / J. HEYLEN,Porsche 911 RSR - 19,LMGTE Am,M,28,02:20:57,2,10,03:58.7,205.5,Retired
927,15,55,GMB Motorsport,G. BIRCH / M. SØRENSEN/ J. MØLLER,Aston Martin Vantage AMR,LMGTE Am,M,21,01:45:27,2,17,03:56.2,207.7,Retired
928,15,21,AF Corse,S. MANN / J. PIGUET / U. DE PAUW,Ferrari 488 GTE Evo,LMGTE Am,M,21,01:45:28,2,11,03:54.8,208.9,Retired
929,15,13,Tower Motorsports,S. THOMAS / R. TAYLOR / R. RAST,Oreca 07 - Gibson,LMP2,G,19,01:34:25,3,10,03:39.1,223.9,Retired
930,15,14,Nielsen Racing,R. SALES / M. BECHE / B. HANLEY,Oreca 07 - Gibson,LMP2,G,18,01:27:23,2,13,03:44.2,218.8,Retired
931,16,51,Ferrari AF Corse,A. PIER GUIDI / J. CALADO / A. GIOVINAZZI,Ferrari 499P,HYPERCAR,M,217,16:02:59,19,12,03:29.1,234.6,Running 
932,16,8,Toyota Gazoo Racing,S. BUEMI / B. HARTLEY / R. HIRAKAWA,Toyota GR010 HYBRID,HYPERCAR,M,217,16:03:12,19,10,03:29.7,234,Running 
933,16,2,Cadillac Racing,E. BAMBER / A. LYNN / R. WESTBROOK,Cadillac V-Series.R,HYPERCAR,M,217,16:05:20,18,56,03:29.9,233.7,Running 
934,16,3,Cadillac Racing,S. BOURDAIS / R. VAN DER ZANDE / S. DIXON,Cadillac V-Series.R,HYPERCAR,M,216,16:05:04,20,12,03:28.3,235.5,Running 
935,16,6,Porsche Penske Motorsport,K. ESTRE / A. LOTTERER / L. VANTHOOR,Porsche 963,HYPERCAR,M,216,16:05:44,18,214,03:28.9,234.8,Running 
936,16,93,Peugeot TotalEnergies,P. DI RESTA / M. JENSEN / J. VERGNE,Peugeot 9X8,HYPERCAR,M,215,16:05:45,19,213,03:30.0,233.6,Running 
937,16,708,Glickenhaus Racing,R. DUMAS / R. BRISCOE / O. PLA,Glickenhaus 007,HYPERCAR,M,214,16:06:26,20,29,03:30.1,233.5,Running 
938,16,709,Glickenhaus Racing,F. MAILLEUX / N. BERTHON / E. GUTIERREZ,Glickenhaus 007,HYPERCAR,M,212,16:03:24,21,11,03:30.6,233,Running 
939,16,5,Porsche Penske Motorsport,D. CAMERON / M. CHRISTENSEN / F. MAKOWIECKI,Porsche 963,HYPERCAR,M,212,16:04:57,21,211,03:28.9,234.8,Running 
940,16,50,Ferrari AF Corse,A. FUOCO / M. MOLINA / N. NIELSEN,Ferrari 499P,HYPERCAR,M,211,16:04:18,20,211,03:28.8,235,Running 
941,16,94,Peugeot TotalEnergies,L. DUVAL / G. MENEZES / N. MÃœLLER,Peugeot 9X8,HYPERCAR,M,209,16:05:23,19,10,03:29.7,234,Running 
942,16,34,Inter Europol Competition,J. SMIECHOWSKI / A. COSTA / F. SCHERER,Oreca 07 - Gibson,LMP2,G,208,16:05:37,23,66,03:38.6,224.4,Running 
943,16,41,Team WRT,R. ANDRADE / L. DELÉTRAZ / R. KUBICA,Oreca 07 - Gibson,LMP2,G,208,16:05:44,21,11,03:36.4,226.7,Running 
944,16,30,Duqueine Team,N. JANI / R. BINDER / N. PINO,Oreca 07 - Gibson,LMP2,G,207,16:03:36,24,193,03:39.0,224,Running 
945,16,48,IDEC Sport,P. LAFARGUE / P. CHATIN / L. HÃ–RR,Oreca 07 - Gibson,LMP2,G,207,16:04:02,20,11,03:37.1,225.9,Running 
946,16,65,Panis Racing,M. MALDONADO / T. VAN DER HELM / J. VAN UITERT,Oreca 07 - Gibson,LMP2,G,207,16:04:10,20,10,03:38.1,225,Running 
947,16,36,Alpine Elf Team,M. VAXIVIERE / C. MILESI / J. CANAL,Oreca 07 - Gibson,LMP2,G,207,16:06:09,23,10,03:37.4,225.6,Running 
948,16,31,Team WRT,S. GELAEL / F. HABSBURG / R. FRIJNS,Oreca 07 - Gibson,LMP2,G,207,16:06:23,21,203,03:36.8,226.2,Running 
949,16,28,JOTA,D. HEINEMEIER-HANSSON / O. RASMUSSEN / P. FITTIPALDI,Oreca 07 - Gibson,LMP2,G,206,16:03:07,19,11,03:37.3,225.7,Running 
950,16,10,Vector Sport,R. CULLEN / G. AUBRY / M. KAISER,Oreca 07 - Gibson,LMP2,G,206,16:04:48,20,11,03:37.7,225.3,Running 
951,16,45,Algarve Pro Racing,G. KURTZ / J. ALLEN / C. BRAUN,Oreca 07 - Gibson,LMP2,G,204,16:04:50,20,9,03:38.0,225,Running 
952,16,35,Alpine Elf Team,A. NEGRÃO / O. CALDWELL / M. ROJAS,Oreca 07 - Gibson,LMP2,G,204,16:05:27,22,10,03:38.1,225,Running 
953,16,23,United Autosports,J. PIERSON / T. BLOMQVIST / O. JARVIS,Oreca 07 - Gibson,LMP2,G,203,16:04:11,21,10,03:37.7,225.3,Running 
954,16,22,United Autosports,P. HANSON / F. ALBUQUERQUE / F. LUBIN,Oreca 07 - Gibson,LMP2,G,203,16:04:40,22,11,03:37.8,225.2,Running 
955,16,38,Hertz Team JOTA,A. DA COSTA / W. STEVENS / Y. YE,Porsche 963,HYPERCAR,M,203,16:05:35,19,56,03:29.0,234.7,Running 
956,16,311,Action Express Racing,L. DERANI / A. SIMS / J. AITKEN,Cadillac V-Series.R,HYPERCAR,M,200,16:05:47,18,184,03:29.8,233.8,Running 
957,16,37,COOL Racing,N. LAPIERRE / A. COIGNY / M. JAKOBSEN,Oreca 07 - Gibson,LMP2,G,199,16:03:42,24,54,03:39.0,224,Running 
958,16,57,Kessel Racing,T. KIMURA / S. HUFFAKER / D. SERRA,Ferrari 488 GTE Evo,LMGTE Am,M,199,16:04:00,16,8,03:52.5,211,Running 
959,16,24,Hendrick Motorsports,J. JOHNSON / M. ROCKENFELLER / J. BUTTON,Chevrolet Camaro ZL1,INNOVATIVE CAR,G,199,16:04:18,18,120,03:50.9,212.4,Running 
960,16,56,Project 1 - AO,P. HYETT / G. JEANNETTE / M. CAIROLI,Porsche 911 RSR - 19,LMGTE Am,M,199,16:04:28,15,11,03:51.4,211.9,Running 
961,16,33,Corvette Racing,N. CATSBURG / B. KEATING / N. VARRONE,Chevrolet Corvette C8.R,LMGTE Am,M,199,16:04:57,15,8,03:51.3,212.1,Running 
962,16,54,AF Corse,T. FLOHR / F. CASTELLACCI / D. RIGON,Ferrari 488 GTE Evo,LMGTE Am,M,199,16:05:04,16,8,03:52.1,211.3,Running 
963,16,25,ORT by TF,A. AL HARTHY / M. DINAN / C. EASTWOOD,Aston Martin Vantage AMR,LMGTE Am,M,199,16:05:06,18,29,03:52.8,210.7,Running 
964,16,85,Iron Dames,S. BOVY / M. GATTING / R. FREY,Porsche 911 RSR - 19,LMGTE Am,M,199,16:05:12,15,10,03:54.9,208.9,Running 
965,16,9,Prema Racing,B. VISCAAL / J. CORREA / F. UGRAN,Oreca 07 - Gibson,LMP2,G,199,16:05:26,21,10,03:37.8,225.2,Running 
966,16,86,GR Racing,M. WAINWRIGHT / B. BARKER / R. PERA,Porsche 911 RSR - 19,LMGTE Am,M,199,16:05:29,16,184,03:51.7,211.7,Running 
967,16,911,Proton Competition,M. FASSBENDER / M. RUMP / R. LIETZ,Porsche 911 RSR - 19,LMGTE Am,M,198,16:03:29,16,16,03:53.1,210.5,Running 
968,16,98,Northwest AMR,I. JAMES / D. MANCINELLI / A. RIBERAS,Aston Martin Vantage AMR,LMGTE Am,M,198,16:05:50,16,138,03:54.5,209.2,Running 
969,16,100,Walkenhorst Motorsport,C. HULL / A. HARYANTO / J. SEGAL,Ferrari 488 GTE Evo,LMGTE Am,M,196,16:03:22,15,11,03:54.7,209,Running 
970,16,74,Kessel Racing,K. COZZOLINO / Y. TSUJIKO / N. YOKOMIZO,Ferrari 488 GTE Evo,LMGTE Am,M,194,16:04:16,17,181,03:53.2,210.3,Running 
971,16,43,DKR Engineering,T. VAN ROMPUY / U. DE WILDE / M. MARTIN,Oreca 07 - Gibson,LMP2,G,193,16:03:24,20,13,03:38.4,224.6,Running 
972,16,39,Graff Racing,R. LACORTE / G. VAN DER GARDE / P. PILET,Oreca 07 - Gibson,LMP2,G,191,16:04:07,20,151,03:38.6,224.4,Running 
973,16,80,AF Corse,F. PERRODO / B. BARNICOAT / N. NATO,Oreca 07 - Gibson,LMP2,G,183,14:31:45,18,149,03:39.8,223.2,Retired
974,16,88,Proton Competition,H. TINCKNELL / D. YOUNT / J. RIED,Porsche 911 RSR - 19,LMGTE Am,M,170,13:57:05,13,147,03:51.8,211.6,Retired
975,16,4,Floyd Vanwall Racing Team,T. DILLMANN / E. GUERRIERI / T. VAUTIER,Vanwall Vandervell 680,HYPERCAR,M,165,15:11:45,19,125,03:32.6,230.7,Retired
976,16,777,D'Station Racing,S. HOSHINO / C. STEVENSON / T. FUJII,Aston Martin Vantage AMR,LMGTE Am,M,163,13:41:59,14,149,03:54.7,209,Retired
977,16,47,COOL Racing,DE GÉRUS / V. LOMKO / S. PAGENAUD,Oreca 07 - Gibson,LMP2,G,158,12:41:04,16,10,03:37.3,225.7,Retired
978,16,77,Dempsey - Proton Racing,C. RIED / M. PEDERSEN / J. ANDLAUER,Porsche 911 RSR - 19,LMGTE Am,M,118,10:31:04,14,89,03:55.1,208.7,Retired
979,16,32,Inter Europol Competition,M. KVAMME / J. MAGNUSSEN / A. FJORDBACH,Oreca 07 - Gibson,LMP2,G,117,11:07:56,15,57,03:39.4,223.6,Retired
980,16,63,Prema Racing,D. PIN / D. KVYAT / M. BORTOLOTTI,Oreca 07 - Gibson,LMP2,G,113,09:35:29,11,65,03:39.3,223.7,Retired
981,16,7,Toyota Gazoo Racing,M. CONWAY / K. KOBAYASHI / J. LOPEZ,Toyota GR010 HYBRID,HYPERCAR,M,103,07:58:44,10,12,03:30.0,233.6,Retired
982,16,66,JMW Motorsport,T. NEUBAUER / L. PRETTE / G. PETROBELLI,Ferrari 488 GTE Evo,LMGTE Am,M,89,07:58:43,8,8,03:53.1,210.5,Retired
983,16,923,Racing Team Turkey,S. YOLUC / T. GAMBLE / D. VANTHOOR,Oreca 07 - Gibson,LMP2,G,87,07:50:02,10,9,03:37.6,225.4,Retired
984,16,75,Porsche Penske Motorsport,F. NASR / M. JAMINET / N. TANDY,Porsche 963,HYPERCAR,M,84,06:44:44,7,12,03:29.9,233.7,Retired
985,16,72,TF Sport,A. ROBIN / M. ROBIN / V. HASSE-CLOT,Aston Martin Vantage AMR,LMGTE Am,M,58,05:15:31,5,14,03:55.0,208.7,Retired
986,16,83,Richard Mille AF Corse,L. PEREZ COMPANC / A. ROVERA / L. WADOUX,Ferrari 488 GTE Evo,LMGTE Am,M,33,02:46:33,3,8,03:52.5,211,Retired
987,16,60,Iron Lynx,C. SCHIAVONI / M. CRESSONI / A. PICARIELLO,Porsche 911 RSR - 19,LMGTE Am,M,28,02:20:55,2,8,03:51.4,212,Retired
988,16,16,Proton Competition,R. HARDWICK / Z. ROBICHON / J. HEYLEN,Porsche 911 RSR - 19,LMGTE Am,M,28,02:20:57,2,10,03:58.7,205.5,Retired
989,16,55,GMB Motorsport,G. BIRCH / M. SØRENSEN/ J. MØLLER,Aston Martin Vantage AMR,LMGTE Am,M,21,01:45:27,2,17,03:56.2,207.7,Retired
990,16,21,AF Corse,S. MANN / J. PIGUET / U. DE PAUW,Ferrari 488 GTE Evo,LMGTE Am,M,21,01:45:28,2,11,03:54.8,208.9,Retired
991,16,13,Tower Motorsports,S. THOMAS / R. TAYLOR / R. RAST,Oreca 07 - Gibson,LMP2,G,19,01:34:25,3,10,03:39.1,223.9,Retired
992,16,14,Nielsen Racing,R. SALES / M. BECHE / B. HANLEY,Oreca 07 - Gibson,LMP2,G,18,01:27:23,2,13,03:44.2,218.8,Retired
993,17,51,Ferrari AF Corse,A. PIER GUIDI / J. CALADO / A. GIOVINAZZI,Ferrari 499P,HYPERCAR,M,233,17:02:46,21,233,03:28.6,235.2,Running 
994,17,8,Toyota Gazoo Racing,S. BUEMI / B. HARTLEY / R. HIRAKAWA,Toyota GR010 HYBRID,HYPERCAR,M,233,17:03:18,21,10,03:29.7,234,Running 
995,17,2,Cadillac Racing,E. BAMBER / A. LYNN / R. WESTBROOK,Cadillac V-Series.R,HYPERCAR,M,233,17:05:21,20,56,03:29.9,233.7,Running 
996,17,3,Cadillac Racing,S. BOURDAIS / R. VAN DER ZANDE / S. DIXON,Cadillac V-Series.R,HYPERCAR,M,232,17:04:49,21,12,03:28.3,235.5,Running 
997,17,93,Peugeot TotalEnergies,P. DI RESTA / M. JENSEN / J. VERGNE,Peugeot 9X8,HYPERCAR,M,231,17:05:23,21,213,03:30.0,233.6,Running 
998,17,709,Glickenhaus Racing,F. MAILLEUX / N. BERTHON / E. GUTIERREZ,Glickenhaus 007,HYPERCAR,M,229,17:06:13,22,11,03:30.6,233,Running 
999,17,5,Porsche Penske Motorsport,D. CAMERON / M. CHRISTENSEN / F. MAKOWIECKI,Porsche 963,HYPERCAR,M,228,17:05:06,22,211,03:28.9,234.8,Running 
1000,17,50,Ferrari AF Corse,A. FUOCO / M. MOLINA / N. NIELSEN,Ferrari 499P,HYPERCAR,M,227,17:02:48,21,227,03:28.1,235.7,Running 
1001,17,708,Glickenhaus Racing,R. DUMAS / R. BRISCOE / O. PLA,Glickenhaus 007,HYPERCAR,M,227,17:05:02,22,29,03:30.1,233.5,Running 
1002,17,94,Peugeot TotalEnergies,L. DUVAL / G. MENEZES / N. MÃœLLER,Peugeot 9X8,HYPERCAR,M,225,17:04:28,20,10,03:29.7,234,Running 
1003,17,34,Inter Europol Competition,J. SMIECHOWSKI / A. COSTA / F. SCHERER,Oreca 07 - Gibson,LMP2,G,223,17:03:28,24,66,03:38.6,224.4,Running 
1004,17,41,Team WRT,R. ANDRADE / L. DELÉTRAZ / R. KUBICA,Oreca 07 - Gibson,LMP2,G,223,17:03:51,22,11,03:36.4,226.7,Running 
1005,17,30,Duqueine Team,N. JANI / R. BINDER / N. PINO,Oreca 07 - Gibson,LMP2,G,223,17:04:53,25,193,03:39.0,224,Running 
1006,17,65,Panis Racing,M. MALDONADO / T. VAN DER HELM / J. VAN UITERT,Oreca 07 - Gibson,LMP2,G,223,17:05:17,21,10,03:38.1,225,Running 
1007,17,48,IDEC Sport,P. LAFARGUE / P. CHATIN / L. HÃ–RR,Oreca 07 - Gibson,LMP2,G,223,17:06:13,21,11,03:37.1,225.9,Running 
1008,17,36,Alpine Elf Team,M. VAXIVIERE / C. MILESI / J. CANAL,Oreca 07 - Gibson,LMP2,G,222,17:03:20,24,10,03:37.4,225.6,Running 
1009,17,31,Team WRT,S. GELAEL / F. HABSBURG / R. FRIJNS,Oreca 07 - Gibson,LMP2,G,222,17:04:00,22,203,03:36.8,226.2,Running 
1010,17,10,Vector Sport,R. CULLEN / G. AUBRY / M. KAISER,Oreca 07 - Gibson,LMP2,G,222,17:05:59,21,11,03:37.7,225.3,Running 
1011,17,28,JOTA,D. HEINEMEIER-HANSSON / O. RASMUSSEN / P. FITTIPALDI,Oreca 07 - Gibson,LMP2,G,221,17:02:52,21,11,03:37.3,225.7,Running 
1012,17,6,Porsche Penske Motorsport,K. ESTRE / A. LOTTERER / L. VANTHOOR,Porsche 963,HYPERCAR,M,220,17:04:22,19,214,03:28.9,234.8,Running 
1013,17,45,Algarve Pro Racing,G. KURTZ / J. ALLEN / C. BRAUN,Oreca 07 - Gibson,LMP2,G,219,17:02:45,21,9,03:38.0,225,Running 
1014,17,35,Alpine Elf Team,A. NEGRÃO / O. CALDWELL / M. ROJAS,Oreca 07 - Gibson,LMP2,G,219,17:04:00,23,10,03:38.1,225,Running 
1015,17,22,United Autosports,P. HANSON / F. ALBUQUERQUE / F. LUBIN,Oreca 07 - Gibson,LMP2,G,219,17:05:23,23,209,03:37.0,226.1,Running 
1016,17,23,United Autosports,J. PIERSON / T. BLOMQVIST / O. JARVIS,Oreca 07 - Gibson,LMP2,G,219,17:05:35,23,10,03:37.7,225.3,Running 
1017,17,38,Hertz Team JOTA,A. DA COSTA / W. STEVENS / Y. YE,Porsche 963,HYPERCAR,M,219,17:05:52,21,56,03:29.0,234.7,Running 
1018,17,311,Action Express Racing,L. DERANI / A. SIMS / J. AITKEN,Cadillac V-Series.R,HYPERCAR,M,216,17:05:26,20,184,03:29.8,233.8,Running 
1019,17,37,COOL Racing,N. LAPIERRE / A. COIGNY / M. JAKOBSEN,Oreca 07 - Gibson,LMP2,G,215,17:05:30,26,214,03:38.3,224.8,Running 
1020,17,9,Prema Racing,B. VISCAAL / J. CORREA / F. UGRAN,Oreca 07 - Gibson,LMP2,G,214,17:03:22,22,10,03:37.8,225.2,Running 
1021,17,56,Project 1 - AO,P. HYETT / G. JEANNETTE / M. CAIROLI,Porsche 911 RSR - 19,LMGTE Am,M,214,17:05:15,16,11,03:51.4,211.9,Running 
1022,17,24,Hendrick Motorsports,J. JOHNSON / M. ROCKENFELLER / J. BUTTON,Chevrolet Camaro ZL1,INNOVATIVE CAR,G,214,17:05:34,19,210,03:50.7,212.6,Running 
1023,17,33,Corvette Racing,N. CATSBURG / B. KEATING / N. VARRONE,Chevrolet Corvette C8.R,LMGTE Am,M,214,17:05:46,16,8,03:51.3,212.1,Running 
1024,17,85,Iron Dames,S. BOVY / M. GATTING / R. FREY,Porsche 911 RSR - 19,LMGTE Am,M,214,17:06:11,16,213,03:53.8,209.8,Running 
1025,17,25,ORT by TF,A. AL HARTHY / M. DINAN / C. EASTWOOD,Aston Martin Vantage AMR,LMGTE Am,M,213,17:02:13,19,206,03:52.4,211.1,Running 
1026,17,54,AF Corse,T. FLOHR / F. CASTELLACCI / D. RIGON,Ferrari 488 GTE Evo,LMGTE Am,M,213,17:03:05,17,8,03:52.1,211.3,Running 
1027,17,57,Kessel Racing,T. KIMURA / S. HUFFAKER / D. SERRA,Ferrari 488 GTE Evo,LMGTE Am,M,213,17:03:51,18,8,03:52.5,211,Running 
1028,17,86,GR Racing,M. WAINWRIGHT / B. BARKER / R. PERA,Porsche 911 RSR - 19,LMGTE Am,M,213,17:04:31,17,184,03:51.7,211.7,Running 
1029,17,911,Proton Competition,M. FASSBENDER / M. RUMP / R. LIETZ,Porsche 911 RSR - 19,LMGTE Am,M,213,17:06:08,17,16,03:53.1,210.5,Running 
1030,17,98,Northwest AMR,I. JAMES / D. MANCINELLI / A. RIBERAS,Aston Martin Vantage AMR,LMGTE Am,M,212,17:04:28,17,138,03:54.5,209.2,Running 
1031,17,100,Walkenhorst Motorsport,C. HULL / A. HARYANTO / J. SEGAL,Ferrari 488 GTE Evo,LMGTE Am,M,211,17:06:08,16,11,03:54.7,209,Running 
1032,17,43,DKR Engineering,T. VAN ROMPUY / U. DE WILDE / M. MARTIN,Oreca 07 - Gibson,LMP2,G,209,17:05:37,21,204,03:37.8,225.2,Running 
1033,17,74,Kessel Racing,K. COZZOLINO / Y. TSUJIKO / N. YOKOMIZO,Ferrari 488 GTE Evo,LMGTE Am,M,208,17:05:07,18,181,03:53.2,210.3,Running 
1034,17,39,Graff Racing,R. LACORTE / G. VAN DER GARDE / P. PILET,Oreca 07 - Gibson,LMP2,G,206,17:02:35,22,151,03:38.6,224.4,Running 
1035,17,80,AF Corse,F. PERRODO / B. BARNICOAT / N. NATO,Oreca 07 - Gibson,LMP2,G,183,14:31:45,18,149,03:39.8,223.2,Retired
1036,17,88,Proton Competition,H. TINCKNELL / D. YOUNT / J. RIED,Porsche 911 RSR - 19,LMGTE Am,M,170,13:57:05,13,147,03:51.8,211.6,Retired
1037,17,4,Floyd Vanwall Racing Team,T. DILLMANN / E. GUERRIERI / T. VAUTIER,Vanwall Vandervell 680,HYPERCAR,M,165,15:11:45,19,125,03:32.6,230.7,Retired
1038,17,777,D'Station Racing,S. HOSHINO / C. STEVENSON / T. FUJII,Aston Martin Vantage AMR,LMGTE Am,M,163,13:41:59,14,149,03:54.7,209,Retired
1039,17,47,COOL Racing,DE GÉRUS / V. LOMKO / S. PAGENAUD,Oreca 07 - Gibson,LMP2,G,158,12:41:04,16,10,03:37.3,225.7,Retired
1040,17,77,Dempsey - Proton Racing,C. RIED / M. PEDERSEN / J. ANDLAUER,Porsche 911 RSR - 19,LMGTE Am,M,118,10:31:04,14,89,03:55.1,208.7,Retired
1041,17,32,Inter Europol Competition,M. KVAMME / J. MAGNUSSEN / A. FJORDBACH,Oreca 07 - Gibson,LMP2,G,117,11:07:56,15,57,03:39.4,223.6,Retired
1042,17,63,Prema Racing,D. PIN / D. KVYAT / M. BORTOLOTTI,Oreca 07 - Gibson,LMP2,G,113,09:35:29,11,65,03:39.3,223.7,Retired
1043,17,7,Toyota Gazoo Racing,M. CONWAY / K. KOBAYASHI / J. LOPEZ,Toyota GR010 HYBRID,HYPERCAR,M,103,07:58:44,10,12,03:30.0,233.6,Retired
1044,17,66,JMW Motorsport,T. NEUBAUER / L. PRETTE / G. PETROBELLI,Ferrari 488 GTE Evo,LMGTE Am,M,89,07:58:43,8,8,03:53.1,210.5,Retired
1045,17,923,Racing Team Turkey,S. YOLUC / T. GAMBLE / D. VANTHOOR,Oreca 07 - Gibson,LMP2,G,87,07:50:02,10,9,03:37.6,225.4,Retired
1046,17,75,Porsche Penske Motorsport,F. NASR / M. JAMINET / N. TANDY,Porsche 963,HYPERCAR,M,84,06:44:44,7,12,03:29.9,233.7,Retired
1047,17,72,TF Sport,A. ROBIN / M. ROBIN / V. HASSE-CLOT,Aston Martin Vantage AMR,LMGTE Am,M,58,05:15:31,5,14,03:55.0,208.7,Retired
1048,17,83,Richard Mille AF Corse,L. PEREZ COMPANC / A. ROVERA / L. WADOUX,Ferrari 488 GTE Evo,LMGTE Am,M,33,02:46:33,3,8,03:52.5,211,Retired
